e_no,c,k1,k2,k3,k4,ax,ay,az,bx,by,bz,pvol,m_g,m_c
174,0.0228,0.132,3.45,0.132,3.45,0.5246591166388216,0.0,0.8513124052471991,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
175,0.0228,0.132,3.45,0.132,3.45,0.46047370167473617,0.0,0.8876733464884288,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
176,0.0228,0.132,3.45,0.132,3.45,0.9810598628763098,0.0,0.19370478944289538,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
177,0.0228,0.132,3.45,0.132,3.45,0.8621660239143083,0.0,0.5066258453807823,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
178,0.0228,0.132,3.45,0.132,3.45,0.7131958858175363,0.0,0.7009647840319367,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
179,0.0228,0.132,3.45,0.132,3.45,0.5821825908239316,0.0,0.81305807353567,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
180,0.0228,0.132,3.45,0.132,3.45,0.47779010445689685,0.0,0.8784740269826238,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
181,0.0228,0.132,3.45,0.132,3.45,0.3981674667197463,0.0,0.9173127429868069,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
182,0.0228,0.132,3.45,0.132,3.45,0.3418548325680846,0.0,0.9397527725151158,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
183,0.0228,0.132,3.45,0.132,3.45,0.9491777360143383,0.0,0.31474056849204374,-0.0,1.0,0.0,1.0,1.0,1.0, 1.0
